customer_unique_id,category,weight,price_bucket
0c4580b2b7ac133463419e2cefaab5ac,watches_gifts,1.0,mid-high
0c4849ec22b169a6ed1b74d50dabbe0a,electronics,1.0,budget
0c4ac2404e371e2a9affc84966e04022,health_beauty,1.0,mid-high
0c4bdb70639bcccc2f182e9d2531e5cf,home_construction,1.0,low
0c4c23dd769dfb65e2085dd62b61ab7b,bed_bath_table,1.0,mid
0c4c416f1f9844e6805b074f8f96f52c,pet_shop,1.0,mid
0c4cd30defdfe37fc9d50089c553f2e5,market_place,1.0,low
0c4d5f349e9b28aaac6257e91f58c170,telephony,1.0,low
0c4de6166473ebccc47d8d045657540e,toys,1.0,high
0c4f8b6f80f0dbddbdce3882d2242be9,garden_tools,1.0,budget
0c5050e6fae6d2ff63600d19670a5627,furniture_decor,1.0,low
0c52c4e614254a0f701ca66f417fdc60,home_construction,1.0,budget
0c53f18e3aa8ab53e163f3433c91e322,perfumery,1.0,mid-high
0c543525744d6929abf36c89a8fded26,perfumery,1.0,low
0c5545d02a08235ea2cf14e973d78ed9,computers_accessories,1.0,mid
0c55b3d48c5bdf60b221db5f8d4d3923,perfumery,1.0,mid-high
0c57b6540cb8ed939596e4f199d637fe,fashion_bags_accessories,1.0,budget
0c5950b494467e7a402b0713ae6a50c8,watches_gifts,1.0,low
0c595173cd5ead1e6c3242781d521c11,health_beauty,1.0,budget
0c5b154661836e56f9e7495f524cff03,watches_gifts,1.0,high
0c5bd66b9fa0f5db54d2fec36d9ac532,garden_tools,1.0,low
0c5c596ff335ad6b91e78f1f328d030b,telephony,1.0,budget
0c5dcd0b9ccd37912572383dedc31c0a,sports_leisure,1.0,mid-high
0c5e206ec36cc859ac0b248f2ad72e6e,bed_bath_table,1.0,mid
0c5e290d64f5149ee73d9cc080d15028,health_beauty,1.0,mid
0c60bacc1a7a82067397bff2c02aee50,bed_bath_table,1.0,mid-high
0c618ee573ab459ddc7e629c63f42b9d,audio,1.0,low
0c63999a8cde199f4d41a9508903850d,toys,1.0,mid
0c6622facae49819fe1591fcc9737bb2,toys,1.0,mid-high
0c6a8d82ac587f081e2e2d33270a3d69,consoles_games,1.0,mid
0c6ab0ba7fdbc84ccccf6ea4a66089a3,health_beauty,1.0,mid
0c6c15ab2473cc286e292af92a34be1c,sports_leisure,1.0,mid-high
0c6d7218d5f3fa14514fd29865269993,watches_gifts,1.0,mid-high
0c6e8dddf8ac3d177f4913eecb649a05,furniture_living_room,1.0,low
0c6ee5a0c01f34c0c3a593d188a0d9a3,perfumery,1.0,budget
0c708157885d07ce329f4fe6dd44f8eb,perfumery,1.0,mid
0c708d5fbbf9563f4c7096f97961f05c,telephony,1.0,low
0c70bfbb79f0dde177767472f49c1b2f,health_beauty,1.0,budget
0c7368c88a4d7cda228e3412bd2824ba,health_beauty,1.0,mid-high
0c7442120964360ebec3e8d13483c464,furniture_decor,1.0,low
0c74eba5955c3d727f95d5b050e9e938,telephony,1.0,budget
0c755a283d5e37c2f0509c7964c4278d,baby,1.0,mid
0c75c5ef968e1e8a53c91277d2417ffb,garden_tools,1.0,low
0c767a3f86f2bf9b04ae4960fec401e4,bed_bath_table,1.0,mid
0c777ba9a0ee55a9e3f14490958c74a7,home_confort,1.0,high
0c77ec2968933d58ee81f2e59d8b0ee3,health_beauty,1.0,mid
0c7a69361db0dee0ed39da8c6f786365,cool_stuff,1.0,low
0c7b7ce4f8dc862f259a4eb3298d46d0,housewares,1.0,budget
0c7f64065de0b9e719b025ee069d33f8,perfumery,1.0,low
0c80535192f4cddee2604159de128815,electronics,1.0,budget
0c80f2949b45bcdb80672da174443609,food,1.0,budget
0c8286526be3a0fc8f50b7267db95035,sports_leisure,0.75,low
0c8286526be3a0fc8f50b7267db95035,toys,0.25,low
0c8380471a9d99923688423792afed4e,computers_accessories,1.0,mid-high
0c85013ac2f907200089cd3461382a06,bed_bath_table,1.0,low
0c8742a86edb1580470944e225e6f222,telephony,1.0,budget
0c87588b9dd67f28843422011075f492,small_appliances,1.0,mid
0c8761c28faa9b9930e4a9bb545905da,health_beauty,1.0,budget
0c896fb1fe1fc0c624cf035a4fc46699,watches_gifts,1.0,mid-high
0c8ac932c65f67489929f9164a86606d,sports_leisure,1.0,mid
0c8bb533d7d2ce68d17177bc8fb5c22d,bed_bath_table,1.0,mid-high
0c8c9d632cdaea590c5e62cdf6db4b9d,perfumery,1.0,low
0c8da417423d25d53b4d3d034768c4d0,auto,1.0,low
0c8fcc840b46dc526a5a0cff516425a7,bed_bath_table,1.0,low
0c9083d14fa82a03227143720c98e3dc,stationery,1.0,high
0c926ffb5cf7eeec88d58fc8cc6b4379,computers_accessories,1.0,low
0c9370f31e3bf20c068a9d9ada3ea903,garden_tools,1.0,low
0c956b53696f9d59c0620eec45164a35,sports_leisure,1.0,mid-high
0c95f9d075d059aa3cf7bc215d5ba259,sports_leisure,1.0,budget
0c96c2973fce38eef50e8c004e7e24c8,electronics,1.0,budget
0c979f9cba9795f5073f6e1b03baaee3,perfumery,1.0,mid-high
0c9805d4a88b10d256ac8c862f42246f,stationery,1.0,low
0c9abfaffa0ae7587cebfdf0d680e3b7,baby,1.0,budget
0c9ae0b73483a44fa6d1349d606d0596,auto,1.0,mid-high
0c9c69e1c09db6c3891e0cfccfd05bcb,perfumery,1.0,budget
0c9f0bac5dd836d1f161fce094faa956,computers_accessories,1.0,mid-high
0ca09417ec0b3efa6df5f32a88a93610,housewares,1.0,low
0ca2dd6263ac4642f232281adbdb0a86,toys,1.0,low
0ca34b61e26e5432f38297c3d7bd57a5,bed_bath_table,1.0,budget
0ca475c05ddacfeb9f999b9db9c77e4b,health_beauty,1.0,high
0ca4b20a20721715b80a21a3c0488200,bed_bath_table,1.0,low
0ca4f40bcb9a321e4bfee0f3a23817ab,perfumery,1.0,high
0ca72b2cf642d1fddb6a5277d95ad183,home_appliances,1.0,mid-high
0ca869e78e72a0b7626fd63364c5edaa,sports_leisure,1.0,low
0ca871bfcec4f2ec8211b5550a4ac892,housewares,1.0,budget
0ca97900e34e5815ebf8b4e7f7883e74,sports_leisure,1.0,low
0cab77b0fb4a471a4752934d92bfe76e,housewares,1.0,mid
0cad1c6c08ef74b3ae7818514c158258,bed_bath_table,1.0,mid
0cadff7d5cd315b0367ce51a17c41814,books_general_interest,1.0,budget
0cafb3b42a6959363663032efe813ef2,health_beauty,1.0,low
0caffe48b942ab5e77dcc1a7494e56f2,bed_bath_table,1.0,mid-high
0cb273df1ad8cd85abd79f29dd34fd42,bed_bath_table,1.0,budget
0cb3c54b7090ff5a9df4a95ed5ff57e2,baby,1.0,mid
0cb5bfc9d8e5591f2f2216cdf425f733,housewares,1.0,mid-high
0cb6cace3955a479dede0a316447dd91,toys,1.0,low
0cb7f0c5d651cb95e32abfd633338af7,housewares,1.0,low
0cb82f96265f91a6d022ce6a3f62dcb2,telephony,1.0,budget
0cb95f1e2d716b9f4cf002be8cee2d54,computers_accessories,1.0,mid-high
0cb9be6e0e12afac27ace32e3be4051f,health_beauty,1.0,budget
0cba50542577373c3715ebc396f759b1,bed_bath_table,1.0,mid
0cbb19a02a0e1bf26ec937d0cc79941a,drinks,1.0,low
0cbb9b3e9e62de51c41fa0e8775a059b,computers_accessories,1.0,mid
0cbcf91ef2dd6dfcce9ee63c8772dc97,bed_bath_table,1.0,low
0cbfef2a5a413995fd2caf018c7a26c8,health_beauty,1.0,mid-high
0cc039cfa4673660cb01c7eaa20175b8,bed_bath_table,1.0,mid-high
0cc1842fb04b4097096fdf92f458038f,sports_leisure,1.0,budget
0cc2935ca2d88bba8e8ad4d9ca224ba3,electronics,1.0,budget
0cc2ee1112a11a1094eff52fa2e87150,sports_leisure,1.0,low
0cc3629bcdae6909e00d9512d566f570,auto,1.0,low
0cc3c709dc8c752272aa5749d1013d26,furniture_decor,1.0,mid
0cc429ab843b0fc3df5919baac12ad04,food,1.0,budget
0cc5eb3fdadb1dcf09b19e4fda88ddf1,stationery,1.0,budget
0cca74f303b77a6d54a3ba9160862d1c,sports_leisure,1.0,low
0ccae7896c0c6ce7217a1e4d0a3e9e42,home_appliances,1.0,mid
0ccb948a381d9527ed8500bf8ac516f9,garden_tools,1.0,low
0ccbb3ae5899b634df395e21ea441cfb,computers_accessories,1.0,low
0cd32c8eb5c560e60490f220f2b35d6e,health_beauty,1.0,mid
0cd33e5cc45d8be1415bf478ead300f5,bed_bath_table,1.0,mid
0cd41ee93e76560c87061ba807ba2413,telephony,1.0,budget
0cd486dbca272abc9253e609b2052d1a,baby,1.0,low
0cd7d20504975ef3cd878aaffa80e482,cine_photo,1.0,low
0cd86571e115820ac47203caccebaae4,health_beauty,1.0,mid-high
0cd9db48a316e0dec783953edc621f44,books_imported,1.0,mid
0cda37a2bb960bc86fb2a2c027f995bb,housewares,1.0,low
0cda5b1f319966523ff6f30f42fdab81,telephony,1.0,budget
0cdc6bb18b566d7ef6635a7fcae5b312,consoles_games,1.0,mid
0cdeb960bb52396091859c877ca2a03e,garden_tools,1.0,budget
0cdf19c7199d3fda734b894a8df5c5ad,pet_shop,1.0,mid-high
0ce20e3e708f0332738657e3ffdc91a6,health_beauty,1.0,budget
0ce241b0c2193bbd8386fac69b03d104,food,1.0,low
0ce32026ed1061a1e4d9c30976481325,computers_accessories,1.0,budget
0ce5aea106c765c0d7baa950fa29544b,baby,1.0,mid
0ce61ff4ddda668678273aa790672dce,health_beauty,1.0,mid-high
0ce644689fdc73cce9bd5a911f4a53a0,toys,1.0,budget
0ce665b830255056c8bd27b3c6468be4,sports_leisure,1.0,mid
0ce6b211bcabbb0ac784f87fe2a27583,computers_accessories,1.0,low
0ce904893f0560890d2f0d063a30ddb6,construction_tools_construction,1.0,budget
0ce90ebb62619ade569740d7d7e7d623,health_beauty,1.0,mid
0ceb75853abfb1e768f2c87d8b89efd0,furniture_decor,1.0,mid
0cebc51f6dd978db9fa4f66e0b01b2db,auto,1.0,mid-high
0cebf5b4fd5ffdd47aa06d8798b9527c,fashio_female_clothing,1.0,budget
0ced6426928486b4520f01ac93f4dfbe,health_beauty,1.0,mid
0cee82b00c2425e61081b7dfc85b248f,telephony,1.0,budget
0cf0c4ba8023930f204fe118cb0140b9,bed_bath_table,1.0,low
0cf146e84935a5208ef3047a2b64ae4b,garden_tools,1.0,low
0cf1a42d3cb695e862d8d1ceafe5f73b,bed_bath_table,1.0,budget
0cf46588cd3f5a23002166b5a1945820,garden_tools,1.0,mid-high
0cf73b29318798ac70404dcbfd8609b4,toys,1.0,low
0cf744fa8ef832c2bd5f9208629d3967,health_beauty,1.0,high
0cfbeaf965aa04d78cf4919102d75a48,watches_gifts,1.0,mid
0cfc652a8628cd8003a0ad08aabe1254,health_beauty,1.0,low
0cfc95fb80ed82d9b8e2820451c28be2,fashion_bags_accessories,1.0,budget
0cfd18c2b60aa680de9f5b66197cba40,health_beauty,1.0,mid-high
0cfd915db480acd7d9a954409cabfb1c,garden_tools,0.5,budget
0cfd915db480acd7d9a954409cabfb1c,sports_leisure,0.5,budget
0cfda056b639cfe41ad2e81420ee303b,bed_bath_table,1.0,low
0d002c58efd9f4b06f5f681f1ab651c6,garden_tools,1.0,mid
0d01490a0bd0ced6c5ced896471a5d50,telephony,1.0,low
0d01df34edc7a4c5d41d64546bf3b88a,computers_accessories,1.0,low
0d03c613535cac801a444e62412fd28f,baby,1.0,low
0d053be755ea34db8ec7d949c0829bfd,watches_gifts,1.0,mid-high
0d059932f9a38e9a1b3f0cd13246697b,watches_gifts,1.0,low
0d063c0af63deb742dfa531f972b8c9d,cool_stuff,1.0,mid-high
0d06c568cb6aed2fe073b15406b4bb6e,watches_gifts,1.0,mid-high
0d0877245330204e21b81709d3b06e92,telephony,1.0,budget
0d089f131fe082d4654d095e6faab24d,perfumery,1.0,low
0d0a29d20dfb78d30fe9c042f389a8f5,computers_accessories,1.0,budget
0d0d4be2d80d6fbd026b791312f58268,toys,1.0,low
0d0e0e36149f5280e78dd6228ee19f2e,fashion_bags_accessories,1.0,mid
0d0f1e31059493a20be4ca95d218c6a4,construction_tools_safety,1.0,mid
0d0f7471391c3a72f18f22c34fc5187e,sports_leisure,1.0,high
0d101ae1b3ccfe6fc57eeba09746ecd7,consoles_games,1.0,low
0d143948c843840b6a1971d7e717bd5a,pet_shop,1.0,mid
0d1596c6db649c6cefac154bd826d0ef,home_confort,1.0,mid
0d16b8c6e95287135c0c5330ad5b0315,health_beauty,1.0,mid-high
0d1771baf76a8a0372257c5d494d3c5b,garden_tools,1.0,low
0d17faf7d114c7cfc0c9fd4214eee20d,auto,1.0,low
0d1969dfbf0beab1c6772d2e5c2ec070,signaling_and_security,1.0,mid
0d19ab86a30578607320ca8c073d3860,toys,1.0,budget
0d19ff85f8ca735106869df70411f011,baby,1.0,low
0d1a5a24e57adfef781fca69de76374a,watches_gifts,1.0,mid
0d1b072f720c3e2778a1b93b937ec8ac,consoles_games,1.0,low
0d1c52d53d56c6e8b387489ede355576,pet_shop,1.0,budget
0d1e3b5d7d8a9adbbc15d4d64904e2c7,watches_gifts,1.0,mid-high
0d1fe68a782a79b009092e1e043e426c,telephony,1.0,low
0d205c3a77c323684c7e9fa525448110,stationery,1.0,budget
0d20fac912fcef6baa10ef72530ee3c4,sports_leisure,1.0,low
0d21499406ab7c18f548dc945b63c28c,sports_leisure,1.0,mid
0d216e34840c7ca11a4ddef86e321dbc,auto,1.0,low
0d21c75cf38638bec391a55dcabdfc05,housewares,1.0,budget
0d24c60a1d3c8cc193d2a254c15cf6d9,pet_shop,1.0,low
0d2517590a7b583dfbe023f5dcde2769,computers_accessories,1.0,mid
0d26ad97e4a962687ed81659eff0e3fb,computers_accessories,1.0,mid-high
0d272a45a9826c8ca6a0def3a9451ee0,baby,1.0,mid
0d27736889ec9fe9aee055fd301ae784,health_beauty,1.0,budget
0d29728b863178dbaeaa01daabdb6e2d,cool_stuff,1.0,budget
0d2c43fc7a79ce4b6893183be6c0952a,computers_accessories,1.0,mid-high
0d2c84317aab68bddaeb5191fef5abc0,cool_stuff,1.0,mid-high
0d2d2dc4e760037b354d794b53321cc8,telephony,1.0,budget
0d2d8749c06ba6dbe3d76bea562594de,auto,1.0,mid-high
0d2fe5cee9cab31429efc0da96406758,health_beauty,1.0,low
0d308e643e1be48f98b2328ea6a2e203,furniture_decor,1.0,low
0d30d5ebf0c9c330af0edbc572298feb,furniture_decor,1.0,budget
0d316f0f0b685b8c16f12cb3a30e4c0d,health_beauty,1.0,low
0d322d78465c69d36cc9bc14ac869900,health_beauty,1.0,mid
0d3267732e8cd40c5fd2b0bab1fa2562,computers_accessories,1.0,mid-high
0d332bf04a40163ca5b88413815acbfa,computers_accessories,1.0,mid
0d3394dad534976f75bb0133fe18bd63,baby,1.0,mid-high
0d34b91482366853b376e25b1defe215,health_beauty,1.0,high
0d3589a4ab8bf8de1517c84a7b4d6ed9,perfumery,1.0,mid-high
0d36922553ab8b00e3d5acd0d1ea0abb,health_beauty,1.0,budget
0d394b55c47872c6ae27c4930a89617e,bed_bath_table,1.0,low
0d3999b145afab708cbde85968e0a671,computers_accessories,1.0,mid-high
0d3b0c3dc72b06709d2e076067400685,furniture_decor,1.0,budget
0d3bcb1f77dada007752678d338e47f6,fashion_bags_accessories,1.0,low
0d3c5f139fb9d657592aa8772d448b23,construction_tools_construction,1.0,mid-high
0d3d2bb5ba03b60324b0684e614c7c20,sports_leisure,1.0,mid
0d3f9843bdd94c4310555468168ed318,telephony,1.0,budget
0d3fed999b1784f0b72d86d4c35533ce,sports_leisure,1.0,mid
0d40149e0b1e0781646c4b33a4c1e43b,electronics,1.0,budget
0d426b507ba27a273f931aaca5f2ca78,sports_leisure,1.0,budget
0d438f4ed85a1dd9a50341954a7221be,health_beauty,1.0,mid-high
0d4393a1abe4dca62098942cc50ba744,watches_gifts,1.0,low
0d45b97cf7630e0b26daf19e761687ba,housewares,1.0,mid
0d4644eff058d75937ca1eec574bf87d,bed_bath_table,1.0,mid
0d46709487736ac09ae4a157b72a4d8f,health_beauty,1.0,budget
0d46cd4e7277279d60087c46ce456fdd,toys,1.0,mid
0d46fe250a42969e1c64feb1b8747159,cool_stuff,1.0,mid-high
0d483d7125816714c7c8b3d2aec1b18e,bed_bath_table,1.0,budget
0d4939594311cf6068b73f410432b426,toys,1.0,low
0d49581899736d82522c6aeb7f7f63dd,health_beauty,1.0,low
0d49a66ab2d6b96321f22021fb2e2829,computers_accessories,1.0,mid-high
0d4a8978025eb0d099d18a295b0bcaec,housewares,1.0,mid
0d4dd8d9be7920cb9ce930c65ff04de9,housewares,1.0,low
0d4f04fbbee54f135a877b15a5a34b00,housewares,1.0,mid-high
0d4f24c2c68a79e55fe86079c879b2ef,health_beauty,1.0,low
0d4f3935514e021bdd1bb681e511ec25,auto,1.0,mid-high
0d4fa1cd351c8ce220ecfa05cf39b689,stationery,1.0,low
0d5051a410c3549d070cd3ec3fecd005,bed_bath_table,1.0,low
0d508bb21cf7b5d51c46382a21bf379f,health_beauty,1.0,low
0d51034f3d6811dfd6c73b6b0f328a80,baby,1.0,budget
0d5131c36597e631d28fa249f29cf447,computers_accessories,1.0,budget
0d516ca029d6a28d5cfddd80b27a26dc,computers_accessories,1.0,mid-high
0d519cfe31689fabcab064df5c93e693,pet_shop,1.0,mid-high
0d51c3b389b1778a88ebe889c12619a1,garden_tools,1.0,low
0d51dd334a2101e32f88b2caaf83e849,housewares,1.0,budget
0d51e04ae0b1d341e4f49812d1f4fbe2,auto,0.5,mid
0d51e04ae0b1d341e4f49812d1f4fbe2,consoles_games,0.5,mid
0d51e1d665d652b294c5246222e8b716,garden_tools,1.0,low
0d527a050dc34913c5c4746cefae5995,market_place,1.0,low
0d52f8cd8892f109a15803df169113b6,computers_accessories,1.0,mid
0d539aded20d17f5f93a3fa8e01dcc4c,sports_leisure,1.0,low
0d546a8aca21d58ce6c480a7747aa308,computers_accessories,1.0,mid
0d5486df079f25b7e13c0d6b771d6574,perfumery,1.0,mid-high
0d556387cbf984681af335f1079f15ff,sports_leisure,1.0,low
0d56c78ed9306af8a4afb0488eb5fc2c,telephony,1.0,budget
0d56e56eb140588ff89b9f227011a222,pet_shop,1.0,budget
0d57344e9e4e9d16dc699cb417e50cb0,furniture_decor,1.0,mid
0d5746e284218d1d02e9cf3952c0d1ae,consoles_games,1.0,mid
0d589ee71b3f046e5c03df7069fff213,sports_leisure,1.0,low
0d58b25bcd78a6ea274fbbb56801df0f,housewares,1.0,mid
0d58e2f1b924b8e4fc71b715389ddc1c,furniture_decor,1.0,low
0d5919b321f19ee03a70410a87a93e0a,furniture_decor,1.0,low
0d5a795edaf891c13a4f12fd395c244e,auto,1.0,mid-high
0d5ab1fc17d8e60b3ee1e8bad41aeaf6,cool_stuff,1.0,budget
0d5bb565f5c4f342681cc1bbaf817f5d,sports_leisure,1.0,low
0d5d526f0fd183734774068d7f359d6f,auto,1.0,mid
0d6012973726620ae97e22ec79178655,stationery,1.0,low
0d607793b94a257e7b377b3cbcd7d4cc,bed_bath_table,1.0,mid-high
0d60ae009e0cfd8b0c96aa47625f20a4,computers_accessories,1.0,mid
0d6143cfe10640de5219d18623b3fd8c,sports_leisure,1.0,budget
0d61a9cbed47f465b140b4eae222d8ad,computers_accessories,1.0,mid
0d620f937aa0fafc5fc03d59f85a419b,housewares,1.0,budget
0d64c2c061f19fab80868930a79416ee,cool_stuff,1.0,low
0d65388c9e48d0d0c08775d0ff96d8d5,health_beauty,1.0,low
0d65711a98267875c8ac69b583e1e962,furniture_decor,1.0,low
0d66c742b4e9676af77e40afc4522b89,cool_stuff,1.0,low
0d67ad11dcae1b1a8d1d7e4e78f2f201,auto,1.0,mid
0d6b9a91ea74552ac4f5fb2fdd2f50d8,watches_gifts,1.0,mid-high
0d6c318ebc31449b97e091106ab53755,cool_stuff,1.0,budget
0d6d5782844518d5ee8c0156ac69dee2,health_beauty,1.0,budget
0d6f2bc552027324ebef5df521b6f750,sports_leisure,1.0,mid-high
0d6f4e65c31419133e30ff255804a607,housewares,1.0,mid-high
0d6fc655bf7bc1c7b7423d50ad5acd0b,health_beauty,1.0,mid
0d7241c7fb49c1be6e75c9fe99e0822c,bed_bath_table,1.0,low
0d72edcde9c1896fd6dd883d8d781e34,bed_bath_table,1.0,low
0d7458090043dc830ad0a986f3ac2391,telephony,1.0,budget
0d751000fd32619b009912a54a46a22c,bed_bath_table,1.0,mid
0d752bd67ec055ad6d2082279af5bda1,bed_bath_table,1.0,low
0d7589e67977e1594c04c3bb5d4646b0,baby,1.0,mid
0d75e26f60500a90bbf13fa2b9af61cb,furniture_decor,1.0,mid
0d77d20b2c7c92602b0c4ec4fe5997af,health_beauty,1.0,mid-high
0d7870ad4151e22c0f561053c55ee7a1,sports_leisure,1.0,mid
0d79252fffd1aab6f4221dfb4bc19aac,computers_accessories,1.0,budget
0d7a6ee9d351c0856e4858cb84f26c3c,office_furniture,1.0,mid
0d7aa07091b3e786159120634f396abd,bed_bath_table,1.0,mid
0d7b8a66f1105bd2347a66a5822680de,perfumery,1.0,budget
0d7bc569f058a3bf7d95f9842c611b11,kitchen_dining_laundry_garden_furniture,1.0,mid-high
0d7e002b7d263c2892fa4c113abf778f,toys,1.0,low
0d7e1762f076ac6a2329a1811cf302e6,construction_tools_lights,1.0,mid-high
0d7e4cf46cc4e8b1fb0bdbd2bae8d73d,computers_accessories,1.0,budget
0d7ec9878ebe4e77c961f11487598826,furniture_decor,1.0,mid
0d7fbd39438e69def9eaa3cabf448c7b,health_beauty,1.0,low
0d80abd296fb62391d82f427f5a45de6,pet_shop,1.0,low
0d814dea3a60fe7911c544658e3f1282,computers_accessories,1.0,low
0d821ca9d5126d0bc2156fcfa7674410,furniture_decor,1.0,budget
0d8245b7c1a190320663e7e1160b20fa,telephony,1.0,budget
0d8402b785a7e5a15e4eb108757afe5a,consoles_games,1.0,mid
0d84f41012b2cde57daa54e32c4678c1,computers_accessories,1.0,low
0d8813732f25d4185df8c792dafe28c8,housewares,1.0,mid-high
0d88b12063c0388a66ba0b8761c3ffa2,market_place,1.0,mid
0d88bced1c85bef2f7ed195b1de99e61,fashion_bags_accessories,1.0,budget
0d8b40b520a9158a913bf7fc15c82ea0,auto,1.0,mid-high
0d8c3623b167f85aac7120dad51f949a,construction_tools_construction,1.0,low
0d8cf2b861ad6ecc42b028c4f951db6a,furniture_decor,1.0,low
0d8dad477b2c689921515eaae0c2c8b9,perfumery,1.0,mid-high
0d8f0706c0d71cb8f6d957dad3023fc2,housewares,1.0,mid
0d928c9cc70678c298748afa20bd706a,sports_leisure,1.0,mid
0d92f6772c38f299cbe7b9b56e2135a3,audio,1.0,budget
0d936d4fc643057083df630a57c0ff03,sports_leisure,1.0,low
0d974402f3086c8b57ab8d9f38eec4e0,health_beauty,1.0,high
0d997d092f93b5c58d0f9b4bd0643d16,furniture_decor,1.0,mid
0d9adda6fe5e289ab3e35e3a88281f76,fixed_telephony,1.0,mid-high
0d9b5504a97a75e202d2f33e1c1d31e9,perfumery,1.0,low
0d9cbe0da184f50bdffd9274588b7a9d,air_conditioning,1.0,mid
0d9f520ddeed59962d2b8c29c307f096,stationery,1.0,mid-high
0da0e3cb898f1019529c5e5e738edc8c,garden_tools,1.0,low
0da0ebb4d9cbedf6d64c7c6f5df15db5,food_drink,1.0,low
0da12f504835aca6dd7ca0701c736219,bed_bath_table,1.0,low
0da1aa3ba96a0b5a3f29bb408cf07038,auto,1.0,low
0da440f6d55daf040bd0d9a222bb0b30,watches_gifts,1.0,mid-high
0da4c5d9c90af79ecfdfae7a989378a6,health_beauty,1.0,mid-high
0da4fdf7e39f8742ccf5185473df33eb,sports_leisure,1.0,low
0da5247e3af1907adfb86f93c6f769f9,cool_stuff,1.0,budget
0da8a21fd4fb57463c7897ad901c7bf9,health_beauty,1.0,mid-high
0daea8fd059961b08f49f39197dd5c13,christmas_supplies,1.0,low
0daffbe51ee59228d4174fc628ce774b,health_beauty,1.0,budget
0db307a3bf5f0cf05e7a62c6c3bb942d,fashion_bags_accessories,1.0,low
0db407af8c82bff70bd4c566345ffd88,telephony,1.0,mid-high
0db51d5f328701ad563f7cca6b3b73d1,watches_gifts,1.0,high
0db593f8cbd86637e7f356168eae9f92,consoles_games,1.0,budget
0db6b854133b3ee6a248e68e6ffa5476,watches_gifts,1.0,mid
0db78b80aaf30b86bfedaa0553c28a5c,telephony,1.0,budget
0db8c151599e36f44d0b01991d8a8602,furniture_decor,1.0,mid
0db8e1e9041a99da4da3886a27ad6626,cool_stuff,1.0,high
0db99be64435c2c4ffed6c297bc5baa4,bed_bath_table,1.0,mid-high
0dba14cd2bbfa360822cb88608ad3be1,health_beauty,1.0,budget
0dbb020311cab46ae601709149df24b5,furniture_decor,1.0,mid-high
0dbb6af30aeaf79f569eb1f11662ef32,electronics,1.0,mid
0dbc1e8f767b693febf756c2b9f3a41a,consoles_games,1.0,budget
0dbc24537874e27e8e2908dfdedfcc8d,telephony,1.0,budget
0dbd8ab8acc3621736020f69c5b9bc72,construction_tools_lights,1.0,budget
0dbe04572c6cf431d0120b0ccc74ab68,perfumery,1.0,low
0dbe45fa08f724bd664f996960b71a82,watches_gifts,1.0,mid
0dbe6acfe4256b6babf9463aba634648,food_drink,1.0,low
0dc0b084a1a2001912e165d0406e09b5,audio,1.0,mid
0dc0b7a9ba88fe3f31528c2831cb28e4,bed_bath_table,1.0,mid-high
0dc1e95f67c3f4a31c7a3086a17b8bf9,furniture_decor,1.0,budget
0dc1fdfbb056ae8f79c53bfe3f2bb173,garden_tools,1.0,low
0dc3a4327bacc5b339d49aa33120365b,bed_bath_table,1.0,mid
0dc3b85f8519a87fa1d5a9b90a557d72,housewares,1.0,budget
0dc6af7fb0b1b3ce4105280cede1001b,baby,1.0,mid
0dc92904fc9eb06bf706f2b953d51276,sports_leisure,1.0,mid-high
0dc9c8d77cfdc1d53d8378286c77de05,cool_stuff,1.0,budget
0dca1a86dcebe21bdb6ecbf5466f0d39,bed_bath_table,1.0,low
0dcc90439d678fec5d09beb903833b4a,cool_stuff,1.0,mid
0dced00907d6b96a2662a6746a9372dc,auto,1.0,budget
0dd1099800bbca6e6509b5edccf6aa67,musical_instruments,1.0,low
0dd47ea03f3e61825df9e2bc94c292f1,telephony,1.0,low
0dd643f968d1268457ca7311eb347e74,health_beauty,1.0,mid
0dd66eaf9387137eadd32af6228c7d23,fashion_bags_accessories,1.0,low
0dd730c9749b49cfc711cf622d0fa54b,perfumery,1.0,low
0dd75a890c0714ff108b60f733ea6055,furniture_decor,1.0,low
0dd8c0c827a8428675a98860bcc144c6,health_beauty,1.0,mid-high
0dd933d1e0253343083013791bf5d5e9,health_beauty,1.0,mid
0dd971dd4cd409105778aefba5f7fb38,watches_gifts,1.0,high
0dda24b8a802f6876acc46861ea17903,health_beauty,1.0,low
0ddb2a130c4a81cd961fdcaab7b47b8e,watches_gifts,1.0,mid
0ddba04798f1c085d0ca93af0e91f6c1,computers_accessories,1.0,mid
0dddb1f8f7a4b64555e6084fc18c832f,sports_leisure,1.0,budget
0dde4f121445745b6d05665e42032a37,garden_tools,1.0,high
0ddeaba213385f4f48ef55bdf2007d36,computers_accessories,1.0,high
0ddf38f60c280db72ffa78c5d9c1af90,bed_bath_table,1.0,mid-high
0de0b473751a0d5fb9f10e40f1dca31e,auto,1.0,mid
0de3c011dbe1b11ad0c433694c05be2c,bed_bath_table,1.0,mid-high
0de6624aebf4294467289855fe86d08d,toys,1.0,mid
0de8fca815c152cde2197d1f7e191f75,garden_tools,1.0,low
0dea26cdec4ffd64c495ce228e49c5af,furniture_decor,1.0,budget
0deada6f42688db05dff922d7346cbbb,health_beauty,1.0,low
0ded1a5d4471ac84c9d5008b5455e0b7,baby,1.0,low
0deda029d1441fc004d8a5cb7bbfeea2,home_appliances,1.0,budget
